CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
220027687,DRUG/NARCOTIC VIOLATIONS,3530,COCAINE -SELL,A,300 BLOCK S FIFTH AVE,ANN ARBOR,2022-07-20 18:52:00,DRUG OFFENSES,-83.74589339999994,42.278156600000045
220020955,DRUG/NARCOTIC VIOLATIONS,3562,MARIJUANA -POSSESS,A,E ELLSWORTH RD & SHADOWOOD DR,ANN ARBOR,2022-06-02 01:56:00,DRUG OFFENSES,-83.71349049999998,42.22996340000003
220020955,DRIVING UNDER THE INFLUENCE,8031,OUID OPERATING UNDER THE INFLUENCE OF DRUGS,B,E ELLSWORTH RD & SHADOWOOD DR,ANN ARBOR,2022-06-02 01:56:00,OUI OF LIQUOR / DRUGS,-83.71349049999998,42.22996340000003
220024350,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1000 BLOCK HASPER DR,ANN ARBOR,2022-06-08 13:49:00,LARCENY - ALL OTHER,-83.77839439999997,42.29098970000007
220027586,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,100 BLOCK S HIGHLANDER WAY,ANN ARBOR,2022-07-19 23:29:00,OBSTRUCTING JUSTICE,-83.76953590099998,42.23138190000003
221000574,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,600 BLOCK HISCOCK ST,ANN ARBOR,2022-07-17 01:30:00,LARCENY - FROM AUTO (LFA),-83.75529079899997,42.28750930000007
220027061,INTIMIDATION,1381,AGGRAVATED STALKING (FELONY),A,3100 BLOCK HOMESTEAD COMMONS DR,ANN ARBOR,2022-07-16 00:40:00,INTIMIDATION / STALKING,-83.71637489999995,42.24262280000005
220027639,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,1900 BLOCK S INDUSTRIAL HWY,ANN ARBOR,2022-07-09 09:27:00,FRAUD,-83.73771879999998,42.257953100000066
220027542,COUNTERFEITING/FORGERY,2505,PASS COUNTERFEITED -ANY OBJECT,A,2500 BLOCK JACKSON AVE,ANN ARBOR,2022-07-19 16:12:00,FORGERY / COUNTERFEITING,-83.78258599999998,42.28011899900008
220027591,COUNTERFEITING/FORGERY,2505,PASS COUNTERFEITED -ANY OBJECT,A,2500 BLOCK JACKSON AVE,ANN ARBOR,2022-07-19 19:05:00,FORGERY / COUNTERFEITING,-83.78283169999997,42.279801199000076
220027213,AGGRAVATED ASSAULT,1306,AGG/FEL ASSAULT - NON-FAMILY - STRONG ARM,A,500 BLOCK E LIBERTY ST,ANN ARBOR,2022-07-17 01:53:00,ASSAULT - AGGRAVATED,-83.74242869899996,42.279175801000065
220027213,ALL OTHER,4801,RESISTING OFFICER,B,500 BLOCK E LIBERTY ST,ANN ARBOR,2022-07-17 01:53:00,OBSTRUCTING POLICE,-83.74242869899996,42.279175801000065
220009748,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2800 BLOCK LILLIAN RD,ANN ARBOR,2022-03-06 15:30:00,ASSAULT - SIMPLE,-83.68682130099995,42.24710350000004
220027516,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,1600 BLOCK MEADOWSIDE DR,ANN ARBOR,2022-07-11 12:00:00,FRAUD,-83.68773499999998,42.26081400100003
220027502,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3100 BLOCK PACKARD RD,ANN ARBOR,2022-07-19 11:29:00,ASSAULT - SIMPLE,-83.69639369999999,42.244655900000055
220027600,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,1600 BLOCK PACKARD ST,ANN ARBOR,2022-06-29 10:00:00,FRAUD,-83.73134849999997,42.26192160000005
221000540,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,PACKARD ST AND E UNIVERSITY AVE,ANN ARBOR,2022-07-09 04:00:00,LARCENY - ALL OTHER,-83.73721279999995,42.26773300100007
220027630,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,500 BLOCK PAULINE BLVD,ANN ARBOR,2022-07-10 12:00:00,FRAUD,-83.75342389999997,42.26872780000008
220009822,ARSON,2073,ARSON - BURNING OF PERSONAL PROPERTY,A,1500 BLOCK PINE VALLEY BLVD,ANN ARBOR,2022-03-14 18:37:00,ARSON,-83.72557479999995,42.25063770000003
220009822,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1500 BLOCK PINE VALLEY BLVD,ANN ARBOR,2022-03-14 18:37:00,DAMAGE TO PROPERTY,-83.72557479999995,42.25063770000003
221000571,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1200 BLOCK PROSPECT ST,ANN ARBOR,2022-07-15 23:00:00,LARCENY - ALL OTHER,-83.73404609999994,42.26740189900005
220019861,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1900 BLOCK W STADIUM BLVD,ANN ARBOR,2022-05-13 13:00:00,FRAUD,-83.77214300099996,42.26936900000004
220027550,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,3500 BLOCK S STATE ST,ANN ARBOR,2022-07-17 13:00:00,LARCENY - ALL OTHER,-83.73659839899994,42.238971701000025
221000573,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,500 BLOCK STATE ST,ANN ARBOR,2022-07-17 11:52:30,LARCENY - ALL OTHER,-83.74124719999998,42.285888699000054
220027532,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,1000 BLOCK WALL ST,ANN ARBOR,2022-07-15 17:00:00,LARCENY - FROM AUTO (LFA),-83.73433659999995,42.287018001000035
220019617,DRIVING UNDER THE INFLUENCE,8030,CHILD ENDANGERMENT (OCCUPANT LESS THAN 16),B,WASHTENAW AVE & S HURON PKWY,ANN ARBOR,2022-05-23 19:58:00,OUI OF LIQUOR / DRUGS,-83.69573539999999,42.25672760000003
220019617,DRIVING UNDER THE INFLUENCE,8031,OUID OPERATING UNDER THE INFLUENCE OF DRUGS,B,WASHTENAW AVE & S HURON PKWY,ANN ARBOR,2022-05-23 19:58:00,OUI OF LIQUOR / DRUGS,-83.69573539999999,42.25672760000003
210048145,FORCIBLE SODOMY,1173,CSC IST DEGREE -PENETRATION ORAL/ANAL,A,100 BLOCK ALLEN DR,ANN ARBOR,2021-12-14 12:00:00,SEX OFFENSES - CSC,-83.77267119899994,42.28300860100006
220027693,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,300 BLOCK S FIFTH AVE,ANN ARBOR,2022-07-17 23:59:30,LARCENY - ALL OTHER,-83.74589339999994,42.278156600000045
220027856,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,300 BLOCK S FIFTH AVE,ANN ARBOR,2022-07-21 17:11:00,LARCENY - ALL OTHER,-83.74589339999994,42.278156600000045
220027694,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,700 BLOCK S FOREST AVE,ANN ARBOR,2022-07-20 05:39:30,BURGLARY - RESIDENTIAL,-83.73348589999995,42.27268440000006
220027116,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1700 BLOCK GEDDES AVE,ANN ARBOR,2022-07-16 05:30:00,BURGLARY - RESIDENTIAL,-83.72678310099997,42.27582760100006
220027145,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2022-07-16 16:11:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
220027891,DISORDERLY CONDUCT,5393,DISORDERLY CONDUCT (OTHER),B,E LIBERTY ST & S MAIN ST,ANN ARBOR,2022-07-21 21:17:00,PUBLIC PEACE,-83.74860499999994,42.279578300000026
220026316,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,500 BLOCK E LIBERTY ST,ANN ARBOR,2022-07-10 14:15:00,ASSAULT - SIMPLE,-83.74224039999996,42.279282100000046
220026985,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,600 BLOCK S MAIN ST,ANN ARBOR,2022-05-23 12:00:00,LARCENY - ALL OTHER,-83.74957619999998,42.27338970000005
220027829,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,100 BLOCK W OAKBROOK DR,ANN ARBOR,2022-02-15 12:00:00,FRAUD,-83.75058019899996,42.24687140100008
221000584,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK PACKARD,ANN ARBOR,2022-06-23 18:15:00,LARCENY - ALL OTHER,-83.74529959999995,42.274460601000044
220027776,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK PAULINE BLVD,ANN ARBOR,2022-07-20 15:30:00,LARCENY - FROM AUTO (LFA),-83.75155690099996,42.26874110000006
220027191,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,2700 BLOCK PLYMOUTH RD,ANN ARBOR,2022-07-16 23:42:00,FRAUD,-83.70476060099998,42.302863099000035
220026091,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,2500 BLOCK SANDALWOOD CIR,ANN ARBOR,2022-07-08 20:08:00,ASSAULT - AGGRAVATED,-83.70835189999997,42.30909800000006
220026091,ALL OTHER,4801,RESISTING OFFICER,B,2500 BLOCK SANDALWOOD CIR,ANN ARBOR,2022-07-08 20:08:00,OBSTRUCTING POLICE,-83.70835189999997,42.30909800000006
220026091,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,2500 BLOCK SANDALWOOD CIR,ANN ARBOR,2022-07-08 20:08:00,OBSTRUCTING JUSTICE,-83.70835189999997,42.30909800000006
220026638,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3500 BLOCK S STATE ST,ANN ARBOR,2022-07-13 03:48:00,ASSAULT - SIMPLE,-83.73687999999999,42.23910899900005
220013702,DRIVING UNDER THE INFLUENCE,8030,CHILD ENDANGERMENT (OCCUPANT LESS THAN 16),B,WASHTENAW AVE & PLATT RD,ANN ARBOR,2022-04-10 21:35:00,OUI OF LIQUOR / DRUGS,-83.70048289999994,42.257716799000036
220013702,DRIVING UNDER THE INFLUENCE,8031,OUID OPERATING UNDER THE INFLUENCE OF DRUGS,B,WASHTENAW AVE & PLATT RD,ANN ARBOR,2022-04-10 21:35:00,OUI OF LIQUOR / DRUGS,-83.70048289999994,42.257716799000036
220013702,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,WASHTENAW AVE & PLATT RD,ANN ARBOR,2022-04-10 21:35:00,OUI OF LIQUOR / DRUGS,-83.70048289999994,42.257716799000036
221000583,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2000 BLOCK WASHTENAW AVE,ANN ARBOR,2022-06-11 09:45:00,DAMAGE TO PROPERTY,-83.72178150099995,42.266750100000024
220027786,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,900 BLOCK WILLOW ST,ANN ARBOR,2022-07-21 04:30:00,LARCENY - FROM AUTO (LFA),-83.75981269899995,42.28388200000006
220027774,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,1100 BLOCK S UNIVERSITY AVE,ANN ARBOR,2022-07-21 03:15:00,LARCENY - ALL OTHER,-83.73548149899995,42.274855700000046
220028091,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1700 BLOCK GREEN RD,ANN ARBOR,2022-07-22 22:14:00,FRAUD,-83.69300709999999,42.29894480000007
221000511,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1600 BLOCK GREENVIEW DRIVE,ANN ARBOR,2022-06-30 03:15:00,LARCENY - FROM AUTO (LFA),-83.76405120099997,42.26083640100006
220027917,ALL OTHER,4899,OBSTRUCT POLICE (OTHER),B,300 BLOCK E HURON ST,ANN ARBOR,2022-07-21 23:04:00,OBSTRUCTING POLICE,-83.74572750099998,42.28182970000006
220027956,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK E LIBERTY ST,ANN ARBOR,2022-07-22 09:04:00,LARCENY - RETAIL FRAUD,-83.74458389999995,42.27958240000004
220027866,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,200 BLOCK E LIBERTY ST,ANN ARBOR,2022-07-21 18:36:00,OBSTRUCTING JUSTICE,-83.74682540099997,42.279124599000056
221000586,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,600 BLOCK S MAIN ST,ANN ARBOR,2022-07-02 07:15:00,LARCENY - ALL OTHER,-83.74862209999998,42.273330600000065
220019616,ANIMAL CRUELTY,5586,ANIMALS -CRUELTY TO,A,S MAPLE RD & PENNSYLVANIA AVE,ANN ARBOR,2022-05-23 19:37:00,HEALTH AND SAFETY,-83.77986499899998,42.26887960100004
220019898,ALL OTHER,4801,RESISTING OFFICER,B,1500 BLOCK PAULINE BLVD,ANN ARBOR,2022-05-25 21:50:00,OBSTRUCTING POLICE,-83.76585019999999,42.26840160000006
220019898,ALL OTHER,5012,PROBATION VIOLATION,B,1500 BLOCK PAULINE BLVD,ANN ARBOR,2022-05-25 21:50:00,OBSTRUCTING JUSTICE,-83.76585019999999,42.26840160000006
220028028,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2700 BLOCK PACKARD RD,ANN ARBOR,2022-07-22 15:43:00,ASSAULT - SIMPLE,-83.71368469999999,42.244182100000046
220019898,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1500 BLOCK PAULINE BLVD,ANN ARBOR,2022-05-25 21:50:00,BURGLARY - RESIDENTIAL,-83.76585019999999,42.26840160000006
220020914,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2000 BLOCK PAULINE BLVD,ANN ARBOR,2022-06-01 18:21:00,ASSAULT - SIMPLE,-83.77505160099997,42.26828880000005
220027842,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,1500 BLOCK PAULINE BLVD,ANN ARBOR,2022-07-21 15:48:00,OBSTRUCTING JUSTICE,-83.76585019999999,42.26840160000006
220027894,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,1800 BLOCK PAULINE BLVD,ANN ARBOR,2022-07-21 11:20:00,MOTOR VEHICLE THEFT / FRAUD,-83.76993490099994,42.26785720000004
220027133,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1600 BLOCK S UNIVERSITY AVE,ANN ARBOR,2022-07-16 04:22:30,BURGLARY - RESIDENTIAL,-83.72794519999997,42.275315901000056
220021138,DRIVING UNDER THE INFLUENCE,8031,OUID OPERATING UNDER THE INFLUENCE OF DRUGS,B,WASHTENAW AVE & YOST BLVD,ANN ARBOR,2022-06-03 11:34:00,OUI OF LIQUOR / DRUGS,-83.68776930099995,42.25532670000007
220028116,ROBBERY,1206,ROBBERY - STREET - STRONG ARM,A,E ANN ST & N THAYER ST,ANN ARBOR,2022-07-23 00:00:00,ROBBERY,-83.73971379899996,42.28213050000005
220028147,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2100 BLOCK ASCOT RD,ANN ARBOR,2022-07-23 03:15:00,LARCENY - FROM AUTO (LFA),-83.75748960099997,42.25390840100005
220028124,ALL OTHER,5510,FOOD - ADULTERATED,B,500 BLOCK E LIBERTY ST,ANN ARBOR,2022-07-23 01:31:00,HEALTH AND SAFETY,-83.74242869899996,42.279175801000065
220028125,AGGRAVATED ASSAULT,1306,AGG/FEL ASSAULT - NON-FAMILY - STRONG ARM,A,N MAIN ST & E HURON ST,ANN ARBOR,2022-07-23 02:10:00,ASSAULT - AGGRAVATED,-83.74851009999998,42.28141030100005
220028175,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,100 BLOCK PACKARD ST,ANN ARBOR,2022-06-27 00:00:00,LARCENY - ALL OTHER,-83.74779929999994,42.27599699900003
220028284,ALL OTHER,5012,PROBATION VIOLATION,B,300 BLOCK BURWOOD AVE,ANN ARBOR,2022-07-23 23:24:00,OBSTRUCTING JUSTICE,-83.77663189999998,42.27864009900003
220028395,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,3700 BLOCK GREEN BRIER BLVD,ANN ARBOR,2022-02-26 10:40:30,PUBLIC PEACE,-83.68856559999995,42.29921230000008
220027388,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,WB I94 & RAWSONVILLE RD,ANN ARBOR,2022-07-18 11:19:00,OBSTRUCTING JUSTICE,-83.54172750099997,42.16314070100003
220028007,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,3200 BLOCK W LIBERTY ST,ANN ARBOR,2022-07-22 01:30:00,BURGLARY - ALL OTHER,-83.79017609899995,42.27314860000007
220027390,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,200 BLOCK E MADISON ST,ANN ARBOR,2022-07-18 11:29:00,BURGLARY - ALL OTHER,-83.74761540099996,42.27393530000006
220027498,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,800 BLOCK S MAPLE RD,ANN ARBOR,2022-06-06 12:00:00,INTIMIDATION / STALKING,-83.78054779899998,42.27082340100003
220028298,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,MAYNARD ST & WILLIAM ST,ANN ARBOR,2022-07-24 00:20:00,PUBLIC PEACE,-83.74202089999994,42.27937140000006
220028341,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1500 BLOCK PAULINE BLVD,ANN ARBOR,2022-07-24 09:00:00,LARCENY - ALL OTHER,-83.76585019999999,42.26840160000006
220027556,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,2000 BLOCK PAULINE BLVD,ANN ARBOR,2022-07-19 18:17:00,PUBLIC PEACE,-83.77561569999995,42.26792190000003
220027777,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,600 BLOCK E UNIVERSITY AVE,ANN ARBOR,2022-07-21 00:30:00,LARCENY - ALL OTHER,-83.73607339999995,42.27420200000006
220028305,AGGRAVATED ASSAULT,1304,AGG/FEL ASSAULT - NON-FAMILY - GUN,A,W WASHINGTON ST & S FIRST ST,ANN ARBOR,2022-07-24 02:10:00,ASSAULT - AGGRAVATED,-83.75102250099997,42.280562900000064
220016225,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,0 BLOCK CARROT WAY,ANN ARBOR,2022-04-29 15:03:00,ASSAULT - SIMPLE,-83.72802799999994,42.316835000000026
220005711,AGGRAVATED ASSAULT,1306,AGG/FEL ASSAULT - NON-FAMILY - STRONG ARM,A,100 BLOCK S FOURTH AVE,ANN ARBOR,2022-02-11 20:01:00,ASSAULT - AGGRAVATED,-83.74755310099994,42.28116220000004
220019781,FAMILY OFFENSE NONVIOLENT,3802,CRUELTY TOWARD CHILD/NONVIOLENT,B,100 BLOCK GLENDALE DR,ANN ARBOR,2022-05-22 09:37:30,FAMILY OFFENSE,-83.77127039999993,42.282083700000044
220027405,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,1900 BLOCK S INDUSTRIAL HWY,ANN ARBOR,2022-07-18 11:00:00,LARCENY - RETAIL FRAUD,-83.73771879999998,42.257953100000066
220027701,FORCIBLE FONDLING,1178,CSC 4TH DEGREE -FORCIBLE CONTACT,A,1300 BLOCK LAKE SHORE DR,ANN ARBOR,2022-07-20 20:52:00,SEX OFFENSES - CSC,-83.74411439899995,42.298979100000054
220027398,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,600 BLOCK S MAIN ST,ANN ARBOR,2022-07-16 14:40:00,LARCENY - ALL OTHER,-83.74862209999998,42.273330600000065
220019528,ALL OTHER,4802,OBSTRUCT CRIMINAL INVESTIGATION,B,MILLER AVE & EB M14,ANN ARBOR,2022-05-23 06:31:00,OBSTRUCTING POLICE,-83.74349460099995,42.30657620000005
220019528,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,MILLER AVE & EB M14,ANN ARBOR,2022-05-23 06:31:00,OBSTRUCTING JUSTICE,-83.74349460099995,42.30657620000005
220028515,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,500 BLOCK WAYMARKET DR,ANN ARBOR,2022-07-25 03:45:00,MOTOR VEHICLE THEFT / FRAUD,-83.75482210099995,42.24330310000005
220025263,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,E WILLIAM ST & S STATE ST,ANN ARBOR,2022-07-03 00:11:00,MOTOR VEHICLE THEFT / FRAUD,-83.74075839999995,42.27785000000006
220025263,ALL OTHER,4801,RESISTING OFFICER,B,E WILLIAM ST & S STATE ST,ANN ARBOR,2022-07-03 00:11:00,OBSTRUCTING POLICE,-83.74075839999995,42.27785000000006
220028309,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,600 BLOCK E WILLIAM ST,ANN ARBOR,2022-07-24 02:58:00,PUBLIC PEACE,-83.74172389999995,42.27799759900006
220021420,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1200 BLOCK WILLARD ST,ANN ARBOR,2022-06-05 04:07:30,DAMAGE TO PROPERTY,-83.73381789999996,42.273623099000076
220028606,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,CATHERINE ST & N FOURTH AVE,ANN ARBOR,2022-07-26 15:58:00,OBSTRUCTING JUSTICE,-83.74715959999997,42.28322200100007
220023091,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1300 BLOCK E ELLSWORTH RD,ANN ARBOR,2022-06-17 08:56:00,LARCENY - ALL OTHER,-83.70209999899998,42.230800000000045
220027491,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,300 BLOCK S FIFTH AVE,ANN ARBOR,2022-05-22 19:59:30,LARCENY - ALL OTHER,-83.74589339999994,42.278156600000045
220028471,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,300 BLOCK S FIFTH AVE,ANN ARBOR,2022-07-25 13:57:00,OBSTRUCTING JUSTICE,-83.74639409899999,42.27832870100008
220028450,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2900 BLOCK HURON PKWY,ANN ARBOR,2022-07-24 00:30:00,LARCENY - ALL OTHER,-83.71069769899998,42.30568080000006
220020870,AGGRAVATED ASSAULT,1304,AGG/FEL ASSAULT - NON-FAMILY - GUN,A,1100 BLOCK S MAPLE RD,ANN ARBOR,2022-06-01 12:00:00,ASSAULT - AGGRAVATED,-83.78032159999998,42.26842820000007
221000599,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3100 BLOCK OAKWOOD ST,ANN ARBOR,2022-07-24 01:15:00,LARCENY - FROM AUTO (LFA),-83.69843099999997,42.24932000100006
221000591,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2400 BLOCK PACKARD ST,ANN ARBOR,2022-07-23 04:00:00,LARCENY - ALL OTHER,-83.72429650099997,42.25376700000004
220028448,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3800 BLOCK PACKARD STREET,ANN ARBOR,2022-07-20 13:30:00,ASSAULT - SIMPLE,-83.68466779899995,42.243148500000075
221000588,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1200 BLOCK PROSPECT,ANN ARBOR,2022-07-21 14:15:00,LARCENY - ALL OTHER,-83.73441959999997,42.267690800000025
220028463,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,3000 BLOCK SIGNATURE BLVD,ANN ARBOR,2022-07-21 13:47:00,PUBLIC PEACE,-83.75257339999996,42.24080280000004
220028474,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,3100 BLOCK SUNNYWOOD DR,ANN ARBOR,2022-07-03 12:00:00,FRAUD,-83.79257589899998,42.279562001000045
220028191,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,N UNIVERSITY AVE & S STATE ST,ANN ARBOR,2022-07-23 13:52:30,LARCENY - ALL OTHER,-83.74078129899993,42.27856440000005
221000594,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,700 BLOCK N UNIVERSITY AVE,ANN ARBOR,2022-07-24 00:00:00,LARCENY - ALL OTHER,-83.74178900099997,42.27804290000006
221000603,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK S 5TH AVE,ANN ARBOR,2022-07-26 20:00:00,LARCENY - ALL OTHER,-83.74595569999997,42.27729700000003
220028656,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2900 BLOCK CASCADE DR,ANN ARBOR,2022-07-27 00:42:00,ASSAULT - SIMPLE,-83.70202579899995,42.24559860000005
220028687,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,400 BLOCK DETROIT ST,ANN ARBOR,2022-07-25 11:00:00,FRAUD,-83.74519169999996,42.284664500000076
220017612,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2903,DAMAGE TO PROPERTY - PUBLIC PROPERTY - MDOP,A,N FOURTH AVE & E ANN ST,ANN ARBOR,2022-05-09 05:27:00,DAMAGE TO PROPERTY,-83.74721069999998,42.28231130000006
220028653,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,100 BLOCK S FOURTH AVE,ANN ARBOR,2022-07-27 00:09:00,BURGLARY - RESIDENTIAL,-83.74755310099994,42.28116220000004
220028393,ALL OTHER,4801,RESISTING OFFICER,B,300 BLOCK W HURON ST,ANN ARBOR,2022-07-24 21:14:00,OBSTRUCTING POLICE,-83.75165609899994,42.281772500000045
220028393,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,300 BLOCK W HURON ST,ANN ARBOR,2022-07-24 21:14:00,PUBLIC PEACE,-83.75165609899994,42.281772500000045
